,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_BR_nT,OMNI_BT_nT,OMNI_BN_nT,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncm3,OMNI_TEMP_DegK,Time,PIONEER_DIST_Au,PIONEER_LAT_deg,PIONEER_LONG_deg,PIONEER_BR_nT,PIONEER_BT_nT,PIONEER_BN_nT,PIONEER_MAG_AVG_nT,PIONEER_SPEED_kms,PIONEER_DENSITY_Ncm3,PIONEER_TEMP_DegK,Time_offset_hours,new_time,LAT_DIFF_deg,LONG_DIFF_deg,SCALED_PIONEER_DENSITY,SCALED_PIONEER_MAG_AVG,Speed_DIFF_Kms,Density_DIFF_Ncc,Mag_DIFF_nT
0,1973-05-01 00:00:00+00:00,-4.2,144.9,3.5,-1.8,0.2,5.0,675.0,2.2,311423.0,1973-05-01 05:00:00+00:00,1.07,-5.0,152.0,3.5399,-3.7872,-0.5937,5.8112,624.3,1.3273,229542.0,5,1973-05-01 00:00:00+00:00,0.7999999999999998,7.099999999999994,1.5196257700000002,6.217984,50.700000000000045,0.68037423,1.2179840000000004
1,1973-05-01 01:00:00+00:00,-4.2,145.0,2.5,-3.5,1.1,5.3,634.0,2.2,308901.0,1973-05-01 06:00:00+00:00,1.07,-5.0,152.1,3.332,-3.5958,-2.1733,6.0049,621.1,1.4551,119367.0,5,1973-05-01 01:00:00+00:00,0.7999999999999998,7.099999999999994,1.6659439900000002,6.425243000000001,12.899999999999977,0.53405601,1.125243000000001
2,1973-05-01 03:00:00+00:00,-4.2,145.0,2.8,-4.1,-1.1,5.5,630.0,2.1,274185.0,1973-05-01 08:00:00+00:00,1.07,-5.0,152.2,4.3023,-3.1543,0.3527,5.7997,602.7,1.4942,149286.0,5,1973-05-01 03:00:00+00:00,0.7999999999999998,7.199999999999989,1.71070958,6.205679,27.299999999999955,0.38929042,0.705679
3,1973-05-01 05:00:00+00:00,-4.2,145.1,3.3,-2.0,0.4,5.2,615.0,2.4,309590.0,1973-05-01 10:00:00+00:00,1.07,-5.0,152.3,3.4003,-2.2877,-1.8861,5.3535,643.1,1.1859,236159.0,5,1973-05-01 05:00:00+00:00,0.7999999999999998,7.200000000000017,1.35773691,5.728245000000001,28.100000000000023,1.0422630899999998,0.528245000000001
4,1973-05-01 06:00:00+00:00,-4.2,145.2,3.6,-2.3,-0.5,5.2,610.0,2.2,316734.0,1973-05-01 11:00:00+00:00,1.07,-5.0,152.3,3.9122,-2.1932,-1.4324,5.2529,626.2,2.7818,177956.0,5,1973-05-01 06:00:00+00:00,0.7999999999999998,7.100000000000023,3.1848828200000003,5.620603000000001,16.200000000000045,0.9848828200000002,0.4206030000000007
5,1973-05-01 08:00:00+00:00,-4.1,145.3,2.6,0.2,2.6,5.4,628.0,2.4,358348.0,1973-05-01 13:00:00+00:00,1.07,-5.0,152.4,4.2504,-0.9926,1.3711,5.2983,618.7,1.0576,157396.0,5,1973-05-01 08:00:00+00:00,0.9000000000000004,7.099999999999994,1.2108462400000002,5.669181000000001,9.299999999999955,1.1891537599999997,0.26918100000000056
6,1973-05-02 08:00:00+00:00,-4.0,146.2,1.9,-4.1,3.2,5.9,696.0,1.5,357684.0,1973-05-02 12:00:00+00:00,1.07,-4.9,153.5,4.2083,-4.3505,0.6706,6.9181,704.6,1.1576,143449.0,4,1973-05-02 08:00:00+00:00,0.9000000000000004,7.300000000000011,1.32533624,7.402367,8.600000000000023,0.17466376000000006,1.5023669999999996
7,1973-05-02 09:00:00+00:00,-4.0,146.3,2.2,-5.0,2.5,6.1,684.0,1.6,349288.0,1973-05-02 13:00:00+00:00,1.07,-4.9,153.5,1.4953,-5.7664,2.7841,6.6926,716.5,1.1139,144051.0,4,1973-05-02 09:00:00+00:00,0.9000000000000004,7.199999999999989,1.27530411,7.161082,32.5,0.3246958900000001,1.0610820000000007
8,1973-05-02 19:00:00+00:00,-4.0,146.7,-1.1,-4.7,0.3,4.8,620.0,3.5,168386.0,1973-05-03 00:00:00+00:00,1.08,-4.9,154.1,3.9383,-3.2545,-0.7408,5.5423,609.1,1.2316,109555.0,5,1973-05-02 19:00:00+00:00,0.9000000000000004,7.400000000000006,1.4365382400000004,5.985684,10.899999999999977,2.0634617599999996,1.1856840000000002
9,1973-05-02 19:00:00+00:00,-4.0,146.7,-1.1,-4.7,0.3,4.8,620.0,3.5,168386.0,1973-05-03 01:00:00+00:00,1.08,-4.8,154.1,4.9859,-1.7429,-1.2669,5.6604,591.3,1.1817,84369.0,6,1973-05-02 19:00:00+00:00,0.7999999999999998,7.400000000000006,1.3783348800000002,6.113232000000001,28.700000000000045,2.12166512,1.313232000000001
10,1973-05-02 20:00:00+00:00,-4.0,146.7,1.3,-4.6,-2.2,5.4,628.0,4.4,116610.0,1973-05-03 02:00:00+00:00,1.08,-4.8,154.1,3.8445,-2.2297,-0.4613,5.3229999999999995,586.4,1.6161,155265.0,6,1973-05-02 20:00:00+00:00,0.7999999999999998,7.400000000000006,1.8850190400000002,5.7488399999999995,41.60000000000002,2.51498096,0.34883999999999915
11,1973-05-02 21:00:00+00:00,-4.0,146.7,1.6,-3.9,-2.0,4.9,631.0,5.7,80379.0,1973-05-03 03:00:00+00:00,1.08,-4.8,154.2,2.7482,-3.6210000000000004,-0.9829,5.006,585.1,1.0475,96422.0,6,1973-05-02 21:00:00+00:00,0.7999999999999998,7.5,1.2218040000000003,5.40648,45.89999999999998,4.478196,0.5064799999999998
12,1973-05-02 22:00:00+00:00,-4.0,146.8,4.0,0.8,-0.3,4.6,626.0,5.5,67682.0,1973-05-03 04:00:00+00:00,1.08,-4.8,154.2,3.522,-3.2242,-1.0956,5.1281,579.9,0.7494,74345.0,6,1973-05-02 22:00:00+00:00,0.7999999999999998,7.399999999999977,0.87410016,5.538348,46.10000000000002,4.62589984,0.9383480000000004
13,1973-05-02 23:00:00+00:00,-4.0,146.8,4.9,-1.1,-1.1,5.2,615.0,4.5,81920.0,1973-05-03 05:00:00+00:00,1.08,-4.8,154.3,1.849,-3.8225,-2.4627,5.4745,596.2,0.9775,129150.0,6,1973-05-02 23:00:00+00:00,0.7999999999999998,7.5,1.1401560000000002,5.91246,18.799999999999955,3.359844,0.7124600000000001
14,1973-05-03 00:00:00+00:00,-4.0,146.9,4.2,-0.4,-1.2,4.7,617.0,4.0,56574.0,1973-05-03 06:00:00+00:00,1.08,-4.8,154.3,2.9072,-3.6719,-2.3366,5.6146,576.9,0.6201,84897.0,6,1973-05-03 00:00:00+00:00,0.7999999999999998,7.400000000000006,0.7232846400000001,6.0637680000000005,40.10000000000002,3.27671536,1.3637680000000003
15,1973-05-03 01:00:00+00:00,-4.0,146.9,3.3,-1.8,-1.3,4.4,603.0,2.5,49098.0,1973-05-03 07:00:00+00:00,1.08,-4.8,154.4,2.552,-2.5149,-0.9259999999999999,4.8574,591.5,0.9712,114452.0,6,1973-05-03 01:00:00+00:00,0.7999999999999998,7.5,1.1328076800000002,5.245992,11.5,1.3671923199999998,0.8459919999999999
16,1973-05-03 03:00:00+00:00,-4.0,147.0,3.5,0.4,0.4,3.9,577.0,2.6,56124.0,1973-05-03 09:00:00+00:00,1.08,-4.8,154.5,2.9693,-2.0827,-1.0444,4.3237,589.7,2.3489,117966.0,6,1973-05-03 03:00:00+00:00,0.7999999999999998,7.5,2.7397569600000007,4.669596,12.700000000000045,0.1397569600000006,0.7695960000000004
17,1973-05-03 04:00:00+00:00,-4.0,147.0,3.7,0.6,0.0,3.8,573.0,3.3,49354.0,1973-05-03 10:00:00+00:00,1.08,-4.8,154.5,3.2464,-2.9462,-0.6057,4.9829,579.1,1.1411,81407.0,6,1973-05-03 04:00:00+00:00,0.7999999999999998,7.5,1.3309790400000001,5.381532,6.100000000000023,1.9690209599999997,1.5815320000000002
18,1973-05-03 06:00:00+00:00,-4.0,147.1,3.8,-1.2,-1.3,4.3,569.0,3.1,33220.0,1973-05-03 11:00:00+00:00,1.08,-4.8,154.6,4.2981,-1.0382,0.0228,5.2435,648.6,0.8721,120281.0,5,1973-05-03 06:00:00+00:00,0.7999999999999998,7.5,1.01721744,5.66298,79.60000000000002,2.08278256,1.3629800000000003
19,1973-05-03 06:00:00+00:00,-4.0,147.1,3.8,-1.2,-1.3,4.3,569.0,3.1,33220.0,1973-05-03 12:00:00+00:00,1.08,-4.8,154.6,4.289,-1.4067,-2.0904,5.1871,572.5,0.9864,61270.0,6,1973-05-03 06:00:00+00:00,0.7999999999999998,7.5,1.1505369600000002,5.602068,3.5,1.94946304,1.3020680000000002
20,1973-05-03 07:00:00+00:00,-3.9,147.1,3.6,-1.8,-0.5,4.1,561.0,2.6,37433.0,1973-05-03 13:00:00+00:00,1.08,-4.8,154.7,4.2288,-0.2237,-2.5359,5.1109,571.9,0.6735,62067.0,6,1973-05-03 07:00:00+00:00,0.8999999999999999,7.599999999999994,0.7855704000000001,5.519772000000001,10.899999999999977,1.8144296,1.419772000000001
21,1973-05-03 08:00:00+00:00,-3.9,147.2,3.4,-2.5,0.3,4.2,560.0,2.0,34591.0,1973-05-03 14:00:00+00:00,1.08,-4.8,154.7,4.0562,-0.42200000000000004,-2.1216,4.9775,568.2,0.7399,81393.0,6,1973-05-03 08:00:00+00:00,0.8999999999999999,7.5,0.8630193600000001,5.3757,8.200000000000045,1.13698064,1.1757
22,1973-05-03 10:00:00+00:00,-3.9,147.3,3.4,-0.1,-1.4,4.5,566.0,1.4,125076.0,1973-05-03 16:00:00+00:00,1.08,-4.8,154.8,3.6994,-0.3627,-2.6791,4.9291,563.0,0.6088,125475.0,6,1973-05-03 10:00:00+00:00,0.8999999999999999,7.5,0.7101043200000001,5.323428000000001,3.0,0.6898956799999998,0.8234280000000007
23,1973-05-03 11:00:00+00:00,-3.9,147.3,3.5,0.2,-1.3,4.4,543.0,0.8,37167.0,1973-05-03 17:00:00+00:00,1.08,-4.8,154.8,4.382,-0.1586,-1.9176,4.8743,541.6,0.7251,53447.0,6,1973-05-03 11:00:00+00:00,0.8999999999999999,7.5,0.8457566400000001,5.264244000000001,1.3999999999999773,0.045756640000000015,0.8642440000000002
24,1973-05-03 12:00:00+00:00,-3.9,147.3,4.7,1.4,-0.9,5.3,536.0,0.7,38223.0,1973-05-03 18:00:00+00:00,1.08,-4.8,154.9,4.1492,-0.7076,-2.4033,4.8791,570.2,0.3993,69653.0,6,1973-05-03 12:00:00+00:00,0.8999999999999999,7.599999999999994,0.46574352,5.2694280000000004,34.200000000000045,0.23425647999999993,0.030571999999999377
25,1973-05-03 15:00:00+00:00,-3.9,147.5,4.0,0.8,-1.2,4.8,519.0,1.5,44636.0,1973-05-03 21:00:00+00:00,1.08,-4.8,155.0,3.2331,-2.245,-0.2217,4.5649,535.4,0.3886,55198.0,6,1973-05-03 15:00:00+00:00,0.8999999999999999,7.5,0.45326304000000006,4.930092,16.399999999999977,1.04673696,0.13009200000000032
26,1973-05-03 16:00:00+00:00,-3.9,147.5,4.3,0.9,-1.2,5.0,514.0,1.7,28167.0,1973-05-03 22:00:00+00:00,1.08,-4.8,155.1,3.3938,-1.6735,-2.1673,4.5134,512.3,0.7588,39452.0,6,1973-05-03 16:00:00+00:00,0.8999999999999999,7.599999999999994,0.8850643200000002,4.874472,1.7000000000000455,0.8149356799999997,0.12552800000000008
27,1973-05-03 17:00:00+00:00,-3.9,147.5,4.3,0.6,-0.2,4.7,509.0,1.8,32319.0,1973-05-03 23:00:00+00:00,1.08,-4.8,155.1,3.2994,-1.6883,-2.2588,4.3794,542.2,0.3926,77167.0,6,1973-05-03 17:00:00+00:00,0.8999999999999999,7.599999999999994,0.4579286400000001,4.729752,33.200000000000045,1.3420713599999998,0.029752000000000223
28,1973-05-03 22:00:00+00:00,-3.9,147.7,5.0,1.1,-1.2,5.5,493.0,1.4,79329.0,1973-05-04 04:00:00+00:00,1.08,-4.8,155.3,4.1242,-0.9874,-1.0766,4.3969,518.1,0.4696,40573.0,6,1973-05-03 22:00:00+00:00,0.8999999999999999,7.600000000000023,0.5477414400000001,4.748652,25.100000000000023,0.8522585599999998,0.7513480000000001
29,1973-05-03 23:00:00+00:00,-3.9,147.8,5.0,1.3,-0.9,5.4,498.0,1.2,113237.0,1973-05-04 05:00:00+00:00,1.08,-4.8,155.4,4.0715,-1.0846,-1.382,4.4572,518.1,0.4753,50984.0,6,1973-05-03 23:00:00+00:00,0.8999999999999999,7.599999999999994,0.5543899200000001,4.813776000000001,20.100000000000023,0.6456100799999999,0.5862239999999996
30,1973-05-04 00:00:00+00:00,-3.9,147.8,5.2,1.6,-0.6,5.6,505.0,1.1,161663.0,1973-05-04 06:00:00+00:00,1.08,-4.8,155.4,3.9822,-1.1046,-1.3963,4.4084,512.2,0.5221,57357.0,6,1973-05-04 00:00:00+00:00,0.8999999999999999,7.599999999999994,0.6089774400000001,4.761072,7.2000000000000455,0.49102256,0.8389279999999992
31,1973-05-04 00:00:00+00:00,-3.9,147.8,5.2,1.6,-0.6,5.6,505.0,1.1,161663.0,1973-05-04 07:00:00+00:00,1.08,-4.8,155.5,3.7999,-1.3341,-0.8959,4.2279,510.9,0.5334,52990.0,7,1973-05-04 00:00:00+00:00,0.8999999999999999,7.699999999999989,0.6221577600000001,4.5661320000000005,5.899999999999977,0.47784224,1.0338679999999991
32,1973-05-04 02:00:00+00:00,-3.9,147.9,6.1,1.4,0.2,6.4,496.0,1.4,128769.0,1973-05-04 09:00:00+00:00,1.08,-4.8,155.6,4.0149,-0.8495,-1.2275,4.3158,497.6,0.5696,60167.0,7,1973-05-04 02:00:00+00:00,0.8999999999999999,7.699999999999989,0.6643814400000001,4.6610640000000005,1.6000000000000227,0.7356185599999998,1.7389359999999998
33,1973-05-04 06:00:00+00:00,-3.8,148.1,5.3,2.5,-0.1,5.9,459.0,3.1,23308.0,1973-05-04 14:00:00+00:00,1.09,-4.7,155.8,3.6832,-1.6502,-1.5729,4.3888,470.1,0.6551,45008.0,8,1973-05-04 06:00:00+00:00,0.9000000000000004,7.700000000000017,0.7783243100000001,4.783792,11.100000000000023,2.32167569,1.1162080000000003
34,1973-05-04 07:00:00+00:00,-3.8,148.1,5.3,2.8,-0.3,6.0,454.0,3.1,30684.0,1973-05-04 15:00:00+00:00,1.09,-4.7,155.8,3.5851,-1.9967,-1.3368,4.3371,471.5,0.7012,60616.0,8,1973-05-04 07:00:00+00:00,0.9000000000000004,7.700000000000017,0.8330957200000002,4.727439,17.5,2.26690428,1.2725609999999996
35,1973-05-04 14:00:00+00:00,-3.8,148.4,4.8,2.4,-1.5,5.6,442.0,2.4,55922.0,1973-05-04 23:00:00+00:00,1.09,-4.7,156.2,3.3055,-1.555,0.2704,3.813,400.8,2.2264,39055.0,9,1973-05-04 14:00:00+00:00,0.9000000000000004,7.799999999999983,2.6451858400000003,4.15617,41.19999999999999,0.24518584000000043,1.4438299999999993
36,1973-05-04 15:00:00+00:00,-3.8,148.4,5.2,1.8,-1.6,6.1,435.0,2.2,56321.0,1973-05-05 00:00:00+00:00,1.09,-4.7,156.3,1.5532,-2.9833,-0.3186,3.4655,413.3,2.4011,30398.0,9,1973-05-04 15:00:00+00:00,0.9000000000000004,7.900000000000006,2.8527469100000005,3.7773950000000003,21.69999999999999,0.6527469100000003,2.3226049999999994
37,1973-05-04 19:00:00+00:00,-3.8,148.6,5.3,1.0,-1.6,5.8,420.0,2.2,48786.0,1973-05-05 04:00:00+00:00,1.09,-4.7,156.4,-0.1095,-4.3461,0.3772,4.4151,412.5,2.5794,18793.0,9,1973-05-04 19:00:00+00:00,0.9000000000000004,7.800000000000011,3.0645851400000006,4.8124590000000005,7.5,0.8645851400000004,0.9875409999999993
38,1973-05-04 20:00:00+00:00,-3.8,148.6,4.6,0.1,-1.1,5.0,420.0,2.7,53726.0,1973-05-05 05:00:00+00:00,1.09,-4.7,156.5,-0.9153,-4.6478,0.1272,4.7858,415.0,2.2442,20972.0,9,1973-05-04 20:00:00+00:00,0.9000000000000004,7.900000000000006,2.6663340200000003,5.216522,5.0,0.03366597999999987,0.21652200000000033
39,1973-05-04 21:00:00+00:00,-3.8,148.7,4.7,-1.4,-1.2,5.5,416.0,2.7,38963.0,1973-05-05 06:00:00+00:00,1.09,-4.7,156.5,-1.7321,-3.6763,-1.5026,4.5372,420.9,2.3739,26224.0,9,1973-05-04 21:00:00+00:00,0.9000000000000004,7.800000000000011,2.82043059,4.9455480000000005,4.899999999999977,0.12043058999999978,0.5544519999999995
40,1973-05-04 22:00:00+00:00,-3.8,148.7,4.6,1.6,-2.3,5.7,413.0,2.9,42393.0,1973-05-05 07:00:00+00:00,1.09,-4.7,156.6,0.8779,-3.6209,1.2249,4.1826,408.9,2.448,29888.0,9,1973-05-04 22:00:00+00:00,0.9000000000000004,7.900000000000006,2.9084688,4.5590340000000005,4.100000000000023,0.008468800000000165,1.1409659999999997
41,1973-05-05 00:00:00+00:00,-3.8,148.8,4.4,1.2,-3.3,5.9,418.0,2.6,30968.0,1973-05-05 09:00:00+00:00,1.09,-4.7,156.7,1.7442,-3.8659,0.7431,4.5117,402.1,3.3745,23380.0,9,1973-05-05 00:00:00+00:00,0.9000000000000004,7.899999999999977,4.0092434500000005,4.917753,15.899999999999977,1.4092434500000004,0.9822470000000001
42,1973-05-05 01:00:00+00:00,-3.8,148.8,4.8,1.4,-2.9,6.0,403.0,3.5,31250.0,1973-05-05 10:00:00+00:00,1.09,-4.7,156.7,0.3007,-4.441,-1.0172,4.7794,416.0,2.5314,20670.0,9,1973-05-05 01:00:00+00:00,0.9000000000000004,7.899999999999977,3.0075563400000007,5.2095460000000005,13.0,0.4924436599999993,0.7904539999999995
43,1973-05-05 02:00:00+00:00,-3.8,148.9,6.1,0.5,-0.3,6.4,396.0,2.7,42622.0,1973-05-05 11:00:00+00:00,1.09,-4.7,156.8,0.0543,-4.3128,-1.15,4.6816,403.4,3.0589999999999997,20802.0,9,1973-05-05 02:00:00+00:00,0.9000000000000004,7.900000000000006,3.6343979,5.102944000000001,7.399999999999977,0.9343979,1.2970559999999995
44,1973-05-05 03:00:00+00:00,-3.8,148.9,6.7,-0.6,0.4,6.8,394.0,1.6,79065.0,1973-05-05 12:00:00+00:00,1.09,-4.7,156.8,-0.6868,-4.3469999999999995,-1.1237,4.6835,409.5,2.8405,11979.0,9,1973-05-05 03:00:00+00:00,0.9000000000000004,7.900000000000006,3.3747980500000008,5.105015000000001,15.5,1.7747980500000007,1.694984999999999
45,1973-05-05 08:00:00+00:00,-3.7,149.1,6.6,-0.2,-0.2,6.6,365.0,2.5,77834.0,1973-05-05 17:00:00+00:00,1.09,-4.6,157.0,1.0815,-1.8435,-3.2017,6.5716,395.3,3.6739,43088.0,9,1973-05-05 08:00:00+00:00,0.8999999999999995,7.900000000000006,4.364960590000001,7.163044000000001,30.30000000000001,1.8649605900000008,0.5630440000000014
46,1973-05-05 09:00:00+00:00,-3.7,149.2,5.9,0.2,-0.5,6.0,376.0,2.1,76480.0,1973-05-05 19:00:00+00:00,1.09,-4.6,157.1,2.6037,-3.9353,2.4871,5.6021,381.5,2.4988,60985.0,10,1973-05-05 09:00:00+00:00,0.8999999999999995,7.900000000000006,2.9688242800000006,6.106289,5.5,0.8688242800000006,0.1062890000000003
47,1973-05-05 10:00:00+00:00,-3.7,149.2,5.3,0.3,-0.5,5.5,376.0,2.7,88193.0,1973-05-05 20:00:00+00:00,1.09,-4.6,157.2,2.245,-3.397,2.298,5.185,376.7,2.531,47120.0,10,1973-05-05 10:00:00+00:00,0.8999999999999995,8.0,3.0070811000000006,5.65165,0.6999999999999886,0.30708110000000044,0.15165000000000006
48,1973-05-06 08:00:00+00:00,-3.6,150.1,2.7,-0.6,3.3,4.4,373.0,11.6,35704.0,1973-05-06 20:00:00+00:00,1.1,-4.6,158.2,3.577,-1.6054,1.1897,5.0132,342.6,5.3807,34710.0,12,1973-05-06 08:00:00+00:00,0.9999999999999996,8.099999999999994,6.5106470000000005,5.514520000000001,30.399999999999977,5.089352999999999,1.1145200000000006
49,1973-05-06 10:00:00+00:00,-3.6,150.2,2.2,-0.9,3.3,4.2,371.0,12.7,35014.0,1973-05-06 21:00:00+00:00,1.1,-4.6,158.3,-0.9714,-4.4223,1.8004,4.948,370.3,5.7591,29219.0,11,1973-05-06 10:00:00+00:00,0.9999999999999996,8.100000000000023,6.968511000000001,5.442800000000001,0.6999999999999886,5.731488999999998,1.2428000000000008
50,1973-05-06 11:00:00+00:00,-3.6,150.2,3.4,-1.2,3.8,5.5,369.0,11.0,27871.0,1973-05-06 22:00:00+00:00,1.1,-4.5,158.3,-0.0734,-4.4613,2.0,5.0318,369.2,6.4672,19711.0,11,1973-05-06 11:00:00+00:00,0.8999999999999999,8.100000000000023,7.825312000000001,5.53498,0.19999999999998863,3.174687999999999,0.03498000000000001
51,1973-05-06 11:00:00+00:00,-3.6,150.2,3.4,-1.2,3.8,5.5,369.0,11.0,27871.0,1973-05-06 23:00:00+00:00,1.1,-4.5,158.4,4.2639,-0.7356,-1.5272,5.0519,352.8,5.8939,26336.0,12,1973-05-06 11:00:00+00:00,0.8999999999999999,8.200000000000017,7.1316190000000015,5.5570900000000005,16.19999999999999,3.8683809999999985,0.05709000000000053
52,1973-05-06 12:00:00+00:00,-3.6,150.2,4.1,1.4,3.6,5.7,365.0,12.6,25292.0,1973-05-07 00:00:00+00:00,1.1,-4.5,158.4,4.5013,-1.75,-1.5729,5.1404,346.6,4.705,43681.0,12,1973-05-06 12:00:00+00:00,0.8999999999999999,8.200000000000017,5.693050000000001,5.65444,18.399999999999977,6.906949999999998,0.045560000000000045
53,1973-05-06 13:00:00+00:00,-3.6,150.3,3.5,1.0,4.3,5.9,371.0,17.8,33280.0,1973-05-07 01:00:00+00:00,1.1,-4.5,158.5,4.051,-1.4106,-2.3907,5.1172,341.1,5.0187,46869.0,12,1973-05-06 13:00:00+00:00,0.8999999999999999,8.199999999999989,6.072627000000001,5.628920000000001,29.899999999999977,11.727373,0.27107999999999954
54,1973-05-06 20:00:00+00:00,-3.6,150.6,5.2,-7.3,-8.0,13.1,403.0,43.6,63183.0,1973-05-07 07:00:00+00:00,1.1,-4.5,158.7,2.6081,-7.2965,0.5967,8.1341,388.4,10.2081,100675.0,11,1973-05-06 20:00:00+00:00,0.8999999999999999,8.099999999999994,12.351801000000002,8.947510000000001,14.600000000000023,31.248199,4.1524899999999985
55,1973-05-06 21:00:00+00:00,-3.6,150.6,8.7,-8.7,-5.7,14.9,412.0,33.2,103617.0,1973-05-07 08:00:00+00:00,1.1,-4.5,158.8,3.4295,-4.9297,2.7428,7.7676,363.2,8.8173,62176.0,11,1973-05-06 21:00:00+00:00,0.8999999999999999,8.200000000000017,10.668933,8.544360000000001,48.80000000000001,22.531067,6.355639999999999
56,1973-05-06 22:00:00+00:00,-3.6,150.6,4.5,-9.9,3.1,14.8,416.0,30.2,131059.0,1973-05-07 09:00:00+00:00,1.1,-4.5,158.8,3.5965,-4.5538,-0.8919,7.0317,368.1,9.8944,70818.0,11,1973-05-06 22:00:00+00:00,0.8999999999999999,8.200000000000017,11.972224,7.734870000000001,47.89999999999998,18.227776,7.06513
57,1973-05-06 23:00:00+00:00,-3.6,150.7,11.4,-14.1,-4.9,19.5,437.0,18.0,169623.0,1973-05-07 10:00:00+00:00,1.1,-4.5,158.9,6.0873,-7.6635,-1.5733,10.1672,382.7,10.6988,66747.0,11,1973-05-06 23:00:00+00:00,0.8999999999999999,8.200000000000017,12.945548000000002,11.18392,54.30000000000001,5.054451999999998,8.31608
58,1973-05-07 00:00:00+00:00,-3.6,150.7,10.1,-10.6,2.1,19.6,449.0,16.9,224978.0,1973-05-07 11:00:00+00:00,1.1,-4.5,158.9,5.5057,-8.5263,-0.4417,10.5465,373.3,13.6735,52068.0,11,1973-05-07 00:00:00+00:00,0.8999999999999999,8.200000000000017,16.544935000000002,11.60115,75.69999999999999,0.3550649999999962,7.998850000000001
59,1973-05-07 02:00:00+00:00,-3.6,150.8,9.4,-7.3,3.4,16.9,491.0,10.1,437148.0,1973-05-07 13:00:00+00:00,1.1,-4.5,159.0,4.5191,-7.9635,0.574,9.45,375.3,15.1929,38599.0,11,1973-05-07 02:00:00+00:00,0.8999999999999999,8.199999999999989,18.383409,10.395,115.69999999999999,8.283409,6.504999999999999
60,1973-05-07 03:00:00+00:00,-3.5,150.8,10.0,-10.0,2.4,16.9,499.0,10.0,470415.0,1973-05-07 14:00:00+00:00,1.1,-4.5,159.0,4.2995,-8.9607,0.4781,10.2113,386.1,21.9809,36244.0,11,1973-05-07 03:00:00+00:00,1.0,8.199999999999989,26.596889,11.23243,112.89999999999998,16.596889,5.667569999999998
61,1973-05-07 04:00:00+00:00,-3.5,150.9,10.9,-14.6,-4.2,20.3,494.0,6.3,263869.0,1973-05-07 15:00:00+00:00,1.1,-4.5,159.1,2.8219,-8.08,1.1359,9.1942,394.3,46.6101,21664.0,11,1973-05-07 04:00:00+00:00,1.0,8.199999999999989,56.398221000000014,10.113620000000001,99.69999999999999,50.09822100000002,10.18638
62,1973-05-07 05:00:00+00:00,-3.5,150.9,11.6,-15.5,-5.5,20.5,498.0,5.7,259642.0,1973-05-07 16:00:00+00:00,1.1,-4.5,159.1,3.9591,-7.4372,-1.1263,10.2268,392.7,50.7495,26178.0,11,1973-05-07 05:00:00+00:00,1.0,8.199999999999989,61.406895000000006,11.249480000000002,105.30000000000001,55.706895,9.250519999999998
63,1973-05-07 06:00:00+00:00,-3.5,151.0,11.3,-13.7,-3.1,18.8,512.0,6.7,367100.0,1973-05-07 17:00:00+00:00,1.1,-4.5,159.2,8.2746,-8.3869,-0.21,13.6006,387.9,19.6338,116270.0,11,1973-05-07 06:00:00+00:00,1.0,8.199999999999989,23.756898000000003,14.96066,124.10000000000002,17.056898000000004,3.83934
64,1973-05-07 10:00:00+00:00,-3.5,151.1,10.5,-12.6,3.5,17.1,551.0,5.4,407055.0,1973-05-07 19:00:00+00:00,1.1,-4.5,159.3,8.3642,-13.4414,2.2196,18.9897,442.8,12.707,142509.0,9,1973-05-07 10:00:00+00:00,1.0,8.200000000000017,15.375470000000004,20.88867,108.19999999999999,9.975470000000003,3.7886699999999998
65,1973-05-07 11:00:00+00:00,-3.5,151.2,10.0,-10.0,5.3,15.6,562.0,5.3,429182.0,1973-05-07 20:00:00+00:00,1.1,-4.5,159.3,10.552,-13.3684,-9.4157,20.3426,446.4,7.5782,170858.0,9,1973-05-07 11:00:00+00:00,1.0,8.100000000000023,9.169622000000002,22.376860000000004,115.60000000000002,3.8696220000000023,6.7768600000000045
66,1973-05-07 12:00:00+00:00,-3.5,151.2,8.5,-8.9,0.1,13.7,611.0,5.3,589049.0,1973-05-07 21:00:00+00:00,1.1,-4.5,159.3,8.0146,-9.2725,-13.6852,18.9892,470.8,6.1275,222131.0,9,1973-05-07 12:00:00+00:00,1.0,8.100000000000023,7.414275000000002,20.88812,140.2,2.114275000000002,7.188120000000001
67,1973-05-07 13:00:00+00:00,-3.5,151.2,7.1,-8.8,2.4,13.5,609.0,5.3,600671.0,1973-05-07 22:00:00+00:00,1.1,-4.5,159.4,5.4712,-9.0,7.4535,17.1058,461.1,8.2452,371088.0,9,1973-05-07 13:00:00+00:00,1.0,8.200000000000017,9.976692000000003,18.81638,147.89999999999998,4.676692000000004,5.316379999999999
68,1973-05-07 14:00:00+00:00,-3.5,151.3,9.0,-5.7,0.3,12.3,600.0,5.3,517765.0,1973-05-07 23:00:00+00:00,1.1,-4.5,159.4,7.1788,-8.9047,5.2813,15.5266,480.0,5.6117,406139.0,9,1973-05-07 14:00:00+00:00,1.0,8.099999999999994,6.7901570000000016,17.07926,120.0,1.4901570000000017,4.779260000000001
