,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncc,EPOCH_TIME__yyyy-mm-ddThh:mm:ss.sssZ,ARTEMIS_MAG_AVG_nt,ARTEMIS_DENSITY_Ncc,ARTEMIS_SPEED_kms,ARTEMIS_DIST_AU,ARTEMIS_LAT_DEG,ARTEMIS_LONG_DEG,new_time,Time_offset_hours
0,2017-03-17 09:00:00+00:00,-7.1,99.9,2.6,347.0,6.7,2017-03-17 10:00:00+00:00,2.946,5.778999999999999,337.2299999999999,1.0,-7.099999999999997,100.79999999999997,2017-03-17 09:00:00+00:00,1
1,2017-03-17 10:00:00+00:00,-7.1,99.9,2.7,348.0,6.6,2017-03-17 11:00:00+00:00,2.7449999999999983,5.808846153846156,337.35769230769216,1.0,-7.100000000000004,100.8000000000001,2017-03-17 10:00:00+00:00,1
2,2017-03-17 11:00:00+00:00,-7.1,100.0,2.7,345.0,6.6,2017-03-17 12:00:00+00:00,2.773076923076924,5.672307692307693,337.2423076923077,1.0,-7.100000000000004,100.8000000000001,2017-03-17 11:00:00+00:00,1
3,2017-03-17 12:00:00+00:00,-7.1,100.0,2.6,345.0,6.5,2017-03-17 13:00:00+00:00,2.824814814814814,5.60074074074074,334.55555555555554,1.0,-7.100000000000005,100.8000000000001,2017-03-17 12:00:00+00:00,1
4,2017-03-17 13:00:00+00:00,-7.1,100.1,2.9,344.0,6.6,2017-03-17 14:00:00+00:00,3.2057692307692327,6.133461538461537,335.0076923076923,1.0,-7.100000000000004,100.8000000000001,2017-03-17 13:00:00+00:00,1
5,2017-03-17 14:00:00+00:00,-7.1,100.1,3.1,343.0,6.8,2017-03-17 15:00:00+00:00,2.9815789473684218,5.696315789473684,329.8,1.0,-7.099999999999997,100.80000000000007,2017-03-17 14:00:00+00:00,1
6,2017-03-17 15:00:00+00:00,-7.1,100.2,3.1,336.0,6.8,2017-03-17 16:00:00+00:00,3.1342857142857135,5.667142857142857,327.90000000000003,1.0,-7.099999999999999,100.79999999999997,2017-03-17 15:00:00+00:00,1
7,2017-03-17 16:00:00+00:00,-7.1,100.2,3.2,334.0,6.5,2017-03-17 17:00:00+00:00,2.848333333333333,5.843333333333333,331.0666666666666,1.0,-7.099999999999999,100.79999999999997,2017-03-17 16:00:00+00:00,1
8,2017-03-17 17:00:00+00:00,-7.1,100.2,3.1,333.0,6.3,2017-03-17 18:00:00+00:00,2.999999999999999,5.492857142857143,329.04285714285703,1.0,-7.099999999999999,100.79999999999997,2017-03-17 17:00:00+00:00,1
9,2017-03-17 18:00:00+00:00,-7.1,100.3,3.0,333.0,6.5,2017-03-17 19:00:00+00:00,2.798333333333334,5.656249999999997,320.6916666666666,1.0,-7.100000000000002,100.80000000000008,2017-03-17 18:00:00+00:00,1
10,2017-03-17 19:00:00+00:00,-7.1,100.3,2.8,332.0,7.7,2017-03-17 20:00:00+00:00,2.795769230769231,6.416923076923078,321.61923076923074,1.0,-7.100000000000004,100.8000000000001,2017-03-17 19:00:00+00:00,1
11,2017-03-17 20:00:00+00:00,-7.1,100.4,2.9,337.0,7.6,2017-03-17 21:00:00+00:00,3.1900000000000004,6.075,320.0,1.0,-7.1,100.8,2017-03-17 20:00:00+00:00,1
16,2017-03-18 01:00:00+00:00,-7.1,100.6,2.1,334.0,7.4,2017-03-18 02:00:00+00:00,2.9633333333333334,6.095,324.05,1.0,-7.099999999999999,101.79999999999997,2017-03-18 01:00:00+00:00,1
17,2017-03-18 02:00:00+00:00,-7.1,100.6,2.8,330.0,7.3,2017-03-18 03:00:00+00:00,2.4033333333333338,5.82,322.4166666666667,1.0,-7.099999999999999,101.79999999999997,2017-03-18 02:00:00+00:00,1
18,2017-03-18 03:00:00+00:00,-7.1,100.7,2.5,330.0,7.0,2017-03-18 04:00:00+00:00,1.6014285714285716,5.932857142857143,322.9,1.0,-7.099999999999999,101.79999999999997,2017-03-18 03:00:00+00:00,1
19,2017-03-18 04:00:00+00:00,-7.1,100.7,2.0,329.0,6.9,2017-03-18 05:00:00+00:00,2.191666666666667,5.758333333333334,321.3,1.0,-7.099999999999999,101.79999999999997,2017-03-18 04:00:00+00:00,1
20,2017-03-18 05:00:00+00:00,-7.1,100.7,2.3,329.0,7.1,2017-03-18 06:00:00+00:00,2.704285714285714,6.021428571428571,317.7714285714286,1.0,-7.099999999999999,101.79999999999997,2017-03-18 05:00:00+00:00,1
21,2017-03-18 06:00:00+00:00,-7.1,100.8,2.8,326.0,6.9,2017-03-18 07:00:00+00:00,2.528333333333333,5.913333333333334,323.04999999999995,1.0,-7.099999999999999,101.79999999999997,2017-03-18 06:00:00+00:00,1
22,2017-03-18 07:00:00+00:00,-7.1,100.8,2.7,326.0,7.0,2017-03-18 08:00:00+00:00,2.608571428571429,5.865714285714285,323.57142857142856,1.0,-7.099999999999999,101.79999999999997,2017-03-18 07:00:00+00:00,1
23,2017-03-18 08:00:00+00:00,-7.1,100.9,2.7,330.0,6.8,2017-03-18 09:00:00+00:00,2.765,5.833333333333333,313.7,1.0,-7.099999999999999,101.79999999999997,2017-03-18 08:00:00+00:00,1
24,2017-03-18 09:00:00+00:00,-7.1,100.9,3.1,323.0,6.5,2017-03-18 10:00:00+00:00,3.0699999999999994,5.732857142857142,311.9,1.0,-7.099999999999999,101.79999999999997,2017-03-18 09:00:00+00:00,1
25,2017-03-18 10:00:00+00:00,-7.1,100.9,3.1,322.0,6.6,2017-03-18 11:00:00+00:00,3.02,5.515000000000001,327.45000000000005,1.0,-7.099999999999999,101.79999999999997,2017-03-18 10:00:00+00:00,1
26,2017-03-18 11:00:00+00:00,-7.1,101.0,3.0,336.0,6.6,2017-03-18 12:00:00+00:00,2.961428571428571,5.241428571428571,325.92857142857144,1.0,-7.099999999999999,101.79999999999997,2017-03-18 11:00:00+00:00,1
27,2017-03-18 12:00:00+00:00,-7.1,101.0,3.0,333.0,6.4,2017-03-18 13:00:00+00:00,2.8609999999999998,5.483999999999999,320.35,1.0,-7.099999999999997,101.79999999999997,2017-03-18 12:00:00+00:00,1
28,2017-03-18 13:00:00+00:00,-7.1,101.1,2.9,331.0,6.7,2017-03-18 14:00:00+00:00,2.978076923076924,5.344230769230771,318.2846153846154,1.0,-7.100000000000004,101.8000000000001,2017-03-18 13:00:00+00:00,1
29,2017-03-18 14:00:00+00:00,-7.1,101.1,3.1,325.0,6.6,2017-03-18 15:00:00+00:00,3.0538461538461537,5.5380769230769245,310.3076923076923,1.0,-7.100000000000004,101.8000000000001,2017-03-18 14:00:00+00:00,1
30,2017-03-18 15:00:00+00:00,-7.1,101.2,3.0,318.0,6.8,2017-03-18 16:00:00+00:00,2.918148148148149,5.922962962962964,302.9111111111111,1.0,-7.100000000000005,101.8000000000001,2017-03-18 15:00:00+00:00,1
31,2017-03-18 16:00:00+00:00,-7.1,101.2,3.0,318.0,7.4,2017-03-18 17:00:00+00:00,2.9203846153846156,6.065384615384617,302.51538461538456,1.0,-7.100000000000004,101.8000000000001,2017-03-18 16:00:00+00:00,1
32,2017-03-18 17:00:00+00:00,-7.1,101.2,2.9,311.0,7.7,2017-03-18 18:00:00+00:00,3.0265384615384616,6.320000000000002,301.85769230769233,1.0,-7.100000000000004,101.8000000000001,2017-03-18 17:00:00+00:00,1
33,2017-03-18 18:00:00+00:00,-7.1,101.3,2.9,312.0,8.2,2017-03-18 19:00:00+00:00,3.1214285714285714,6.404285714285714,302.92857142857144,1.0,-7.099999999999999,101.79999999999997,2017-03-18 18:00:00+00:00,1
34,2017-03-18 19:00:00+00:00,-7.1,101.3,2.9,309.0,8.2,2017-03-18 20:00:00+00:00,3.218235294117647,6.417647058823529,297.58823529411774,1.0,-7.099999999999996,101.80000000000005,2017-03-18 19:00:00+00:00,1
35,2017-03-18 20:00:00+00:00,-7.1,101.4,3.0,303.0,7.8,2017-03-18 21:00:00+00:00,3.25423076923077,6.549230769230769,295.8576923076922,1.0,-7.100000000000004,101.8000000000001,2017-03-18 20:00:00+00:00,1
36,2017-03-18 21:00:00+00:00,-7.1,101.4,3.0,302.0,7.7,2017-03-18 22:00:00+00:00,3.0749999999999993,6.901249999999999,293.25,1.0,-7.099999999999998,101.79999999999997,2017-03-18 21:00:00+00:00,1
41,2017-03-19 02:00:00+00:00,-7.1,101.6,3.6,312.0,8.3,2017-03-19 03:00:00+00:00,3.571666666666667,7.213333333333334,301.71666666666664,1.0,-7.0,102.79999999999997,2017-03-19 02:00:00+00:00,1
42,2017-03-19 03:00:00+00:00,-7.1,101.7,3.7,310.0,8.2,2017-03-19 04:00:00+00:00,3.628571428571429,7.0600000000000005,305.90000000000003,1.0,-7.0,102.79999999999997,2017-03-19 03:00:00+00:00,1
43,2017-03-19 04:00:00+00:00,-7.1,101.7,3.6,318.0,8.5,2017-03-19 05:00:00+00:00,3.1099999999999994,6.627142857142856,312.2428571428572,1.0,-7.0,102.79999999999997,2017-03-19 04:00:00+00:00,1
44,2017-03-19 05:00:00+00:00,-7.1,101.7,3.6,319.0,7.7,2017-03-19 06:00:00+00:00,3.208333333333334,6.213333333333334,312.15,1.0,-7.0,102.79999999999997,2017-03-19 05:00:00+00:00,1
45,2017-03-19 06:00:00+00:00,-7.1,101.8,3.3,317.0,7.8,2017-03-19 07:00:00+00:00,3.358571428571428,6.332857142857144,309.6714285714285,1.0,-7.0,102.79999999999997,2017-03-19 06:00:00+00:00,1
46,2017-03-19 07:00:00+00:00,-7.1,101.8,3.5,316.0,7.3,2017-03-19 08:00:00+00:00,3.0566666666666666,6.271666666666666,310.43333333333334,1.0,-7.0,102.79999999999997,2017-03-19 07:00:00+00:00,1
47,2017-03-19 08:00:00+00:00,-7.1,101.9,3.2,320.0,7.7,2017-03-19 09:00:00+00:00,3.141428571428572,6.688571428571429,311.0428571428571,1.0,-7.0,102.79999999999997,2017-03-19 08:00:00+00:00,1
48,2017-03-19 09:00:00+00:00,-7.1,101.9,3.3,320.0,7.9,2017-03-19 10:00:00+00:00,2.861666666666667,6.986666666666667,315.1166666666666,1.0,-7.0,102.79999999999997,2017-03-19 09:00:00+00:00,1
49,2017-03-19 10:00:00+00:00,-7.1,101.9,2.7,319.0,8.3,2017-03-19 11:00:00+00:00,2.882857142857143,7.275714285714288,314.07142857142856,1.0,-7.0,102.79999999999997,2017-03-19 10:00:00+00:00,1
50,2017-03-19 11:00:00+00:00,-7.1,102.0,2.6,323.0,8.8,2017-03-19 12:00:00+00:00,2.9216666666666664,7.425000000000001,316.5833333333333,1.0,-7.0,102.79999999999997,2017-03-19 11:00:00+00:00,1
51,2017-03-19 12:00:00+00:00,-7.1,102.0,3.0,321.0,8.9,2017-03-19 13:00:00+00:00,2.8942857142857146,7.429999999999999,314.3428571428571,1.0,-7.0,102.79999999999997,2017-03-19 12:00:00+00:00,1
52,2017-03-19 13:00:00+00:00,-7.1,102.1,2.7,318.0,9.0,2017-03-19 14:00:00+00:00,3.1683333333333334,7.178333333333334,312.6166666666666,1.0,-7.0,102.79999999999997,2017-03-19 13:00:00+00:00,1
53,2017-03-19 14:00:00+00:00,-7.1,102.1,3.0,317.0,8.6,2017-03-19 15:00:00+00:00,3.3814285714285712,7.268571428571429,308.9285714285715,1.0,-7.0,102.79999999999997,2017-03-19 14:00:00+00:00,1
54,2017-03-19 15:00:00+00:00,-7.1,102.2,3.3,310.0,8.5,2017-03-19 16:00:00+00:00,3.485,6.808333333333333,311.2,1.0,-7.0,102.79999999999997,2017-03-19 15:00:00+00:00,1
55,2017-03-19 16:00:00+00:00,-7.1,102.2,3.6,315.0,8.2,2017-03-19 17:00:00+00:00,3.9637499999999988,6.185416666666666,308.1333333333333,1.0,-7.0,102.80000000000008,2017-03-19 16:00:00+00:00,1
56,2017-03-19 17:00:00+00:00,-7.1,102.2,4.0,314.0,8.2,2017-03-19 18:00:00+00:00,4.364230769230772,5.969230769230764,308.3076923076923,1.0,-7.0,102.8000000000001,2017-03-19 17:00:00+00:00,1
57,2017-03-19 18:00:00+00:00,-7.1,102.3,4.2,313.0,8.2,2017-03-19 19:00:00+00:00,4.013076923076923,6.653461538461538,304.34230769230777,1.0,-7.0,102.8000000000001,2017-03-19 18:00:00+00:00,1
58,2017-03-19 19:00:00+00:00,-7.1,102.3,3.8,310.0,8.5,2017-03-19 20:00:00+00:00,3.6123076923076924,7.445000000000001,307.7192307692307,1.0,-7.0,102.8000000000001,2017-03-19 19:00:00+00:00,1
59,2017-03-19 20:00:00+00:00,-7.1,102.4,3.6,316.0,9.2,2017-03-19 21:00:00+00:00,4.338518518518519,7.580370370370371,308.70370370370387,1.0,-7.0,102.8000000000001,2017-03-19 20:00:00+00:00,1
60,2017-03-19 21:00:00+00:00,-7.1,102.4,4.0,316.0,8.7,2017-03-19 22:00:00+00:00,4.533846153846152,7.246923076923074,305.973076923077,1.0,-7.0,102.8000000000001,2017-03-19 21:00:00+00:00,1
61,2017-03-19 22:00:00+00:00,-7.1,102.4,4.3,309.0,8.7,2017-03-19 23:00:00+00:00,3.4708333333333337,8.379166666666668,306.4416666666667,1.0,-7.0,102.80000000000001,2017-03-19 22:00:00+00:00,1
65,2017-03-20 02:00:00+00:00,-7.1,102.6,3.7,313.0,10.1,2017-03-20 03:00:00+00:00,3.165,8.795,306.45,1.0,-7.0,103.8,2017-03-20 02:00:00+00:00,1
66,2017-03-20 03:00:00+00:00,-7.1,102.7,3.8,313.0,10.1,2017-03-20 04:00:00+00:00,3.0150000000000006,8.626666666666667,307.5666666666667,1.0,-7.0,103.79999999999997,2017-03-20 03:00:00+00:00,1
67,2017-03-20 04:00:00+00:00,-7.1,102.7,3.1,313.0,10.0,2017-03-20 05:00:00+00:00,2.874285714285714,8.508571428571427,306.21428571428567,1.0,-7.0,103.79999999999997,2017-03-20 04:00:00+00:00,1
68,2017-03-20 05:00:00+00:00,-7.1,102.7,4.1,312.0,9.5,2017-03-20 06:00:00+00:00,4.286666666666667,7.7366666666666655,305.93333333333334,1.0,-7.0,103.79999999999997,2017-03-20 05:00:00+00:00,1
69,2017-03-20 06:00:00+00:00,-7.1,102.8,4.5,312.0,9.6,2017-03-20 07:00:00+00:00,4.5285714285714285,7.92,304.64285714285717,1.0,-7.0,103.79999999999997,2017-03-20 06:00:00+00:00,1
70,2017-03-20 07:00:00+00:00,-7.1,102.8,4.4,311.0,9.9,2017-03-20 08:00:00+00:00,4.372857142857143,8.621428571428572,303.4428571428571,1.0,-7.0,103.79999999999997,2017-03-20 07:00:00+00:00,1
71,2017-03-20 08:00:00+00:00,-7.1,102.9,4.6,310.0,10.2,2017-03-20 09:00:00+00:00,4.235,8.901666666666669,305.1666666666667,1.0,-7.0,103.79999999999997,2017-03-20 08:00:00+00:00,1
72,2017-03-20 09:00:00+00:00,-7.1,102.9,4.3,310.0,10.5,2017-03-20 10:00:00+00:00,3.4514285714285706,8.608571428571429,305.97142857142853,1.0,-7.0,103.79999999999997,2017-03-20 09:00:00+00:00,1
73,2017-03-20 10:00:00+00:00,-7.1,102.9,3.9,316.0,10.3,2017-03-20 11:00:00+00:00,3.213333333333333,9.218333333333335,311.28333333333336,1.0,-7.0,103.79999999999997,2017-03-20 10:00:00+00:00,1
74,2017-03-20 11:00:00+00:00,-7.1,103.0,3.5,318.0,10.9,2017-03-20 12:00:00+00:00,3.4571428571428577,9.455714285714285,308.04285714285714,1.0,-7.0,103.79999999999997,2017-03-20 11:00:00+00:00,1
75,2017-03-20 12:00:00+00:00,-7.1,103.0,3.6,316.0,11.5,2017-03-20 13:00:00+00:00,3.6166666666666667,10.4,303.7333333333333,1.0,-7.0,103.79999999999997,2017-03-20 12:00:00+00:00,1
76,2017-03-20 13:00:00+00:00,-7.1,103.1,4.1,313.0,11.9,2017-03-20 14:00:00+00:00,4.211428571428572,10.37142857142857,299.5571428571429,1.0,-7.0,103.79999999999997,2017-03-20 13:00:00+00:00,1
77,2017-03-20 14:00:00+00:00,-7.1,103.1,4.8,311.0,12.0,2017-03-20 15:00:00+00:00,3.7866666666666666,8.785,307.9666666666667,1.0,-7.0,103.79999999999997,2017-03-20 14:00:00+00:00,1
78,2017-03-20 15:00:00+00:00,-7.1,103.2,3.4,314.0,10.8,2017-03-20 16:00:00+00:00,3.0485714285714276,8.838571428571427,311.8,1.0,-7.0,103.79999999999997,2017-03-20 15:00:00+00:00,1
79,2017-03-20 16:00:00+00:00,-7.1,103.2,3.8,317.0,10.6,2017-03-20 17:00:00+00:00,4.108333333333333,8.26,310.2666666666667,1.0,-7.0,103.79999999999997,2017-03-20 16:00:00+00:00,1
80,2017-03-20 17:00:00+00:00,-7.1,103.2,3.9,314.0,9.5,2017-03-20 18:00:00+00:00,3.155714285714286,8.445714285714287,309.2,1.0,-7.0,103.79999999999997,2017-03-20 17:00:00+00:00,1
81,2017-03-20 18:00:00+00:00,-7.1,103.3,3.1,317.0,9.9,2017-03-20 19:00:00+00:00,4.065714285714286,7.564285714285715,312.1285714285714,1.0,-7.0,103.79999999999997,2017-03-20 18:00:00+00:00,1
82,2017-03-20 19:00:00+00:00,-7.1,103.3,4.4,318.0,9.2,2017-03-20 20:00:00+00:00,3.8688235294117637,8.159411764705885,310.65882352941173,1.0,-7.0,103.80000000000007,2017-03-20 19:00:00+00:00,1
83,2017-03-20 20:00:00+00:00,-7.1,103.4,3.9,317.0,9.6,2017-03-20 21:00:00+00:00,3.6534615384615394,8.05,315.7346153846153,1.0,-7.0,103.8000000000001,2017-03-20 20:00:00+00:00,1
84,2017-03-20 21:00:00+00:00,-7.1,103.4,3.8,320.0,9.3,2017-03-20 22:00:00+00:00,3.9866666666666664,7.610370370370369,318.0111111111112,1.0,-7.0,103.8000000000001,2017-03-20 21:00:00+00:00,1
85,2017-03-20 22:00:00+00:00,-7.1,103.4,4.0,324.0,8.9,2017-03-20 23:00:00+00:00,4.2615384615384615,9.819615384615386,330.9269230769232,1.0,-7.0,103.8000000000001,2017-03-20 22:00:00+00:00,1
86,2017-03-20 23:00:00+00:00,-7.1,103.5,4.3,339.0,12.0,2017-03-21 00:00:00+00:00,5.095333333333334,10.615333333333336,330.6666666666666,1.0,-7.0,104.80000000000004,2017-03-20 23:00:00+00:00,1
90,2017-03-21 03:00:00+00:00,-7.0,103.7,9.5,372.0,27.6,2017-03-21 04:00:00+00:00,11.837500000000002,19.16,361.775,1.0,-7.0,104.79999999999998,2017-03-21 03:00:00+00:00,1
91,2017-03-21 04:00:00+00:00,-7.0,103.7,11.3,369.0,31.2,2017-03-21 05:00:00+00:00,10.266666666666667,24.698333333333334,367.06666666666666,1.0,-7.0,104.79999999999997,2017-03-21 04:00:00+00:00,1
92,2017-03-21 05:00:00+00:00,-7.0,103.7,10.1,375.0,40.2,2017-03-21 06:00:00+00:00,12.307142857142853,26.92571428571429,363.38571428571424,1.0,-7.0,104.79999999999997,2017-03-21 05:00:00+00:00,1
93,2017-03-21 06:00:00+00:00,-7.0,103.8,12.5,375.0,36.3,2017-03-21 07:00:00+00:00,14.829999999999997,17.135,395.0166666666667,1.0,-7.0,104.79999999999997,2017-03-21 06:00:00+00:00,1
94,2017-03-21 07:00:00+00:00,-7.0,103.8,14.9,410.0,19.1,2017-03-21 08:00:00+00:00,13.81142857142857,12.868571428571427,457.67142857142863,1.0,-7.0,104.79999999999997,2017-03-21 07:00:00+00:00,1
95,2017-03-21 08:00:00+00:00,-7.0,103.9,15.0,470.0,11.5,2017-03-21 09:00:00+00:00,11.886666666666668,12.103333333333333,458.0333333333335,1.0,-7.0,104.79999999999997,2017-03-21 08:00:00+00:00,1
96,2017-03-21 09:00:00+00:00,-7.0,103.9,12.2,459.0,12.5,2017-03-21 10:00:00+00:00,11.881428571428572,12.718571428571426,494.42857142857144,1.0,-7.0,104.79999999999997,2017-03-21 09:00:00+00:00,1
97,2017-03-21 10:00:00+00:00,-7.0,103.9,9.5,527.0,14.0,2017-03-21 11:00:00+00:00,11.165000000000001,11.178333333333335,514.0500000000001,1.0,-7.0,104.79999999999997,2017-03-21 10:00:00+00:00,1
98,2017-03-21 11:00:00+00:00,-7.0,104.0,10.9,526.0,11.7,2017-03-21 12:00:00+00:00,9.812857142857142,9.782857142857141,526.6571428571427,1.0,-7.0,104.79999999999997,2017-03-21 11:00:00+00:00,1
99,2017-03-21 12:00:00+00:00,-7.0,104.0,9.7,527.0,9.9,2017-03-21 13:00:00+00:00,10.348571428571429,8.617142857142857,528.9285714285714,1.0,-7.0,104.79999999999997,2017-03-21 12:00:00+00:00,1
100,2017-03-21 13:00:00+00:00,-7.0,104.1,10.4,524.0,8.6,2017-03-21 14:00:00+00:00,11.921666666666667,6.835,540.75,1.0,-7.0,104.79999999999997,2017-03-21 13:00:00+00:00,1
101,2017-03-21 14:00:00+00:00,-7.0,104.1,11.1,556.0,6.6,2017-03-21 15:00:00+00:00,10.134285714285715,7.045714285714285,580.3142857142857,1.0,-7.0,104.79999999999997,2017-03-21 14:00:00+00:00,1
102,2017-03-21 15:00:00+00:00,-7.0,104.2,8.6,600.0,8.5,2017-03-21 16:00:00+00:00,9.555,7.785,601.1666666666664,1.0,-7.0,104.79999999999997,2017-03-21 15:00:00+00:00,1
103,2017-03-21 16:00:00+00:00,-7.0,104.2,9.7,594.0,8.4,2017-03-21 17:00:00+00:00,9.829999999999998,7.844285714285713,591.9142857142857,1.0,-7.0,104.79999999999997,2017-03-21 16:00:00+00:00,1
104,2017-03-21 17:00:00+00:00,-7.0,104.2,10.4,587.0,7.9,2017-03-21 18:00:00+00:00,12.091666666666669,6.348333333333332,565.7333333333332,1.0,-7.0,104.79999999999997,2017-03-21 17:00:00+00:00,1
105,2017-03-21 18:00:00+00:00,-7.0,104.3,11.8,570.0,6.3,2017-03-21 19:00:00+00:00,11.93714285714286,6.035714285714286,591.0285714285714,1.0,-7.0,104.79999999999997,2017-03-21 18:00:00+00:00,1
106,2017-03-21 19:00:00+00:00,-7.0,104.3,11.0,595.0,6.6,2017-03-21 20:00:00+00:00,10.586666666666666,6.551666666666667,626.3833333333333,1.0,-7.0,104.79999999999997,2017-03-21 19:00:00+00:00,1
107,2017-03-21 20:00:00+00:00,-7.0,104.4,9.8,626.0,7.9,2017-03-21 21:00:00+00:00,11.634285714285713,6.96,600.9428571428572,1.0,-7.0,104.79999999999997,2017-03-21 20:00:00+00:00,1
108,2017-03-21 21:00:00+00:00,-7.0,104.4,11.6,619.0,8.1,2017-03-21 22:00:00+00:00,11.384999999999998,7.410000000000001,619.7166666666668,1.0,-7.0,104.79999999999997,2017-03-21 21:00:00+00:00,1
109,2017-03-21 22:00:00+00:00,-7.0,104.4,10.7,614.0,8.0,2017-03-21 23:00:00+00:00,11.39066666666667,7.094000000000002,597.38,1.0,-7.0,104.80000000000004,2017-03-21 22:00:00+00:00,1
110,2017-03-21 23:00:00+00:00,-7.0,104.5,11.6,598.0,7.8,2017-03-22 00:00:00+00:00,12.064230769230774,6.638846153846154,588.2346153846153,1.0,-7.0,105.8000000000001,2017-03-21 23:00:00+00:00,1
111,2017-03-22 00:00:00+00:00,-7.0,104.5,12.4,584.0,7.4,2017-03-22 01:00:00+00:00,12.113529411764711,6.376470588235293,578.5882352941177,1.0,-7.0,105.80000000000007,2017-03-22 00:00:00+00:00,1
115,2017-03-22 04:00:00+00:00,-7.0,104.7,8.2,613.0,3.8,2017-03-22 05:00:00+00:00,7.608333333333332,3.396666666666667,624.6,1.0,-7.0,105.79999999999997,2017-03-22 04:00:00+00:00,1
116,2017-03-22 05:00:00+00:00,-7.0,104.7,7.9,630.0,3.9,2017-03-22 06:00:00+00:00,7.856666666666666,3.5949999999999993,623.75,1.0,-7.0,105.79999999999997,2017-03-22 05:00:00+00:00,1
117,2017-03-22 06:00:00+00:00,-7.0,104.8,7.6,632.0,4.2,2017-03-22 07:00:00+00:00,7.748571428571428,3.898571428571429,609.3,1.0,-7.0,105.79999999999997,2017-03-22 06:00:00+00:00,1
118,2017-03-22 07:00:00+00:00,-7.0,104.8,8.0,626.0,4.4,2017-03-22 08:00:00+00:00,8.801666666666668,3.3416666666666655,624.9333333333333,1.0,-7.0,105.79999999999997,2017-03-22 07:00:00+00:00,1
119,2017-03-22 08:00:00+00:00,-7.0,104.9,9.1,634.0,4.2,2017-03-22 09:00:00+00:00,8.087142857142855,3.5700000000000003,635.8,1.0,-7.0,105.79999999999997,2017-03-22 08:00:00+00:00,1
120,2017-03-22 09:00:00+00:00,-7.0,104.9,7.4,646.0,4.2,2017-03-22 10:00:00+00:00,7.550000000000001,3.231666666666667,656.9000000000001,1.0,-7.0,105.79999999999997,2017-03-22 09:00:00+00:00,1
121,2017-03-22 10:00:00+00:00,-7.0,104.9,7.1,665.0,3.8,2017-03-22 11:00:00+00:00,7.430000000000001,2.473333333333333,670.6,1.0,-7.0,105.8,2017-03-22 10:00:00+00:00,1
129,2017-03-22 18:00:00+00:00,-7.0,105.3,6.1,656.0,2.3,2017-03-22 19:00:00+00:00,5.733333333333333,2.28,637.0333333333334,1.0,-7.0,105.8,2017-03-22 18:00:00+00:00,1
130,2017-03-22 19:00:00+00:00,-7.0,105.3,5.5,640.0,2.6,2017-03-22 20:00:00+00:00,4.92,2.24,655.7,1.0,-7.0,105.8,2017-03-22 19:00:00+00:00,1
134,2017-03-22 23:00:00+00:00,-7.0,105.5,3.0,670.0,1.6,2017-03-23 00:00:00+00:00,3.2784615384615376,1.1684615384615382,646.2153846153847,1.0,-6.900000000000004,106.80000000000003,2017-03-22 23:00:00+00:00,1
135,2017-03-23 00:00:00+00:00,-7.0,105.5,3.0,668.0,1.4,2017-03-23 01:00:00+00:00,3.0330769230769223,1.121923076923077,633.6000000000001,1.0,-6.899999999999997,106.8000000000001,2017-03-23 00:00:00+00:00,1
136,2017-03-23 01:00:00+00:00,-7.0,105.6,3.0,635.0,1.3,2017-03-23 02:00:00+00:00,3.3670588235294123,1.0076470588235298,646.2470588235296,1.0,-6.900000000000004,106.80000000000007,2017-03-23 01:00:00+00:00,1
139,2017-03-23 04:00:00+00:00,-7.0,105.7,2.7,627.0,1.1,2017-03-23 05:00:00+00:00,2.318333333333333,1.2316666666666665,608.8166666666667,1.0,-6.900000000000001,106.79999999999997,2017-03-23 04:00:00+00:00,1
140,2017-03-23 05:00:00+00:00,-7.0,105.7,2.4,626.0,1.3,2017-03-23 06:00:00+00:00,2.2115384615384612,1.1415384615384612,604.7692307692307,1.0,-6.899999999999997,106.8000000000001,2017-03-23 05:00:00+00:00,1
141,2017-03-23 06:00:00+00:00,-7.0,105.8,2.6,617.0,1.3,2017-03-23 07:00:00+00:00,2.241052631578947,1.2205263157894735,602.1157894736841,1.0,-6.900000000000004,106.80000000000007,2017-03-23 06:00:00+00:00,1
142,2017-03-23 07:00:00+00:00,-7.0,105.8,2.5,616.0,1.5,2017-03-23 08:00:00+00:00,2.66,1.207142857142857,574.0857142857143,1.0,-6.900000000000001,106.79999999999997,2017-03-23 07:00:00+00:00,1
143,2017-03-23 08:00:00+00:00,-7.0,105.9,2.9,578.0,1.3,2017-03-23 09:00:00+00:00,2.648333333333333,1.835,575.7833333333333,1.0,-6.900000000000001,106.79999999999997,2017-03-23 08:00:00+00:00,1
144,2017-03-23 09:00:00+00:00,-7.0,105.9,2.9,587.0,2.0,2017-03-23 10:00:00+00:00,3.0442857142857145,3.468571428571429,573.5571428571428,1.0,-6.900000000000001,106.79999999999997,2017-03-23 09:00:00+00:00,1
145,2017-03-23 10:00:00+00:00,-7.0,105.9,3.0,583.0,4.3,2017-03-23 11:00:00+00:00,4.158333333333334,3.730000000000001,554.9833333333335,1.0,-6.900000000000001,106.79999999999997,2017-03-23 10:00:00+00:00,1
