EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_BR_nT,OMNI_BT_nT,OMNI_BN_nT,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncm3,OMNI_TEMP_DegK
 1973-06-15T01:00:00.000Z,1,188,-2.7,0.9,-1.3,4.1,579,3.9,176875
 1973-06-15T02:00:00.000Z,1,188,-1.6,2.1,1.4,3.8,586,3.9,185405
 1973-06-15T03:00:00.000Z,1,188,1.6,2.7,0.6,4.5,608,3.7,198706
 1973-06-15T04:00:00.000Z,1,188.1,-2.4,2.6,-0.4,4.7,578,4.4,185960
 1973-06-15T05:00:00.000Z,1,188.1,-3.4,2.4,-0.3,5.1,563,3.7,187006
 1973-06-15T06:00:00.000Z,1,188.2,-3.7,1.1,1.5,4.9,583,3.8,193262
 1973-06-15T07:00:00.000Z,1,188.2,-3.3,2.2,0.9,4.9,587,3.4,212047
 1973-06-15T08:00:00.000Z,1,188.2,-2.6,1.1,0.4,4.6,586,3.6,212769
 1973-06-15T09:00:00.000Z,1,188.3,0.1,3.6,0.5,4.9,605,3.8,192943
 1973-06-15T10:00:00.000Z,1.1,188.3,-2.9,2.1,-0.7,5,586,4.2,207019
 1973-06-15T11:00:00.000Z,1.1,188.4,0.4,3.6,-2.6,5.4,613,3.9,187606
 1973-06-15T12:00:00.000Z,1.1,188.4,-0.8,3.4,0,4.9,600,3.6,192586
 1973-06-15T13:00:00.000Z,1.1,188.4,-1.4,1.9,1.8,4.4,600,3.9,202904
 1973-06-15T14:00:00.000Z,1.1,188.5,-3.8,-1.4,0.2,4.7,591,4,195665
 1973-06-15T15:00:00.000Z,1.1,188.5,-4.8,-0.1,-0.8,5.8,584,4.3,183559
 1973-06-15T16:00:00.000Z,1.1,188.6,-2.3,-0.7,3.1,4.6,593,3.5,196094
 1973-06-15T17:00:00.000Z,1.1,188.6,-1.8,2,2.3,4.8,579,3.7,198313
 1973-06-15T18:00:00.000Z,1.1,188.6,-0.8,3,-0.3,5.2,588,3.6,202257
 1973-06-15T19:00:00.000Z,1.1,188.7,0.7,3.7,-2,4.4,599,3.2,214971
 1973-06-15T20:00:00.000Z,1.1,188.7,-2.5,1.1,0.7,4.4,563,3.3,209490
 1973-06-15T21:00:00.000Z,1.1,188.7,-0.9,0.4,-1.8,4.3,562,3.4,194249
 1973-06-15T22:00:00.000Z,1.1,188.8,-2.3,2.9,-1.1,4.4,-1.00E+31,-1.00E+31,-1.00E+31
