EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,PIONEER_DIST_Au,PIONEER_LAT_deg,PIONEER_LONG_deg,PIONEER_BR_nT,PIONEER_BT_nT,PIONEER_BN_nT,PIONEER_MAG_AVG_nT,PIONEER_SPEED_kms,PIONEER_DENSITY_Ncm3,PIONEER_TEMP_DegK
 1973-06-01T01:00:00.000Z,1.28,-2.5,181.6,-2.0606,-2.1262,-1.1754,3.266,391.1,2.626,32673
 1973-06-01T02:00:00.000Z,1.28,-2.5,181.6,-0.7136,-2.9197,-1.0174,3.2384,371.2,2.4868,27952
 1973-06-01T03:00:00.000Z,1.28,-2.5,181.6,-0.3518,-3.0242,0.12,3.3485,372.6,2.38,19843
 1973-06-01T04:00:00.000Z,1.28,-2.5,181.7,0.8768,-2.9812,0.2405,3.2872,354.1,3.2562,28578
 1973-06-01T05:00:00.000Z,1.28,-2.5,181.7,1.2343,-2.5519,-0.3638,3.3765,348.6,3.0918,33356
 1973-06-01T06:00:00.000Z,1.28,-2.5,181.7,1.43,-2.7328,0.0307,3.1973,-1.00E+31,-1.00E+31,-1.00E+31
 1973-06-01T07:00:00.000Z,1.28,-2.5,181.8,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,357,3.1881,27809
 1973-06-01T08:00:00.000Z,1.28,-2.5,181.8,-0.9115,-2.5474,0.2299,3.3204,368.1,3.4803,38386
 1973-06-01T09:00:00.000Z,1.28,-2.5,181.8,2.8125,0.5674,-0.2745,3.2008,341.4,3.5602,57881
 1973-06-01T10:00:00.000Z,1.28,-2.5,181.9,1.2908,-2.2459,1.5392,3.6253,351.1,4.1289,36945
 1973-06-01T11:00:00.000Z,1.28,-2.4,181.9,0.3662,-3.2977,-0.1584,3.5754,359.4,3.9374,32077
 1973-06-01T12:00:00.000Z,1.28,-2.4,181.9,-0.2927,-3.0923,1.3182,3.689,362.7,3.3421,28144
 1973-06-01T13:00:00.000Z,1.28,-2.4,182,2.0489,-0.4703,-0.2015,2.6054,337.1,5.158,75924
 1973-06-01T14:00:00.000Z,1.28,-2.4,182,3.2669,0.8731,-0.3027,3.5888,335.6,4.4196,54200
 1973-06-01T15:00:00.000Z,1.28,-2.4,182,-1.4265,-3.5908,0.2894,3.9667,364.1,3.7544,29142
 1973-06-01T16:00:00.000Z,1.28,-2.4,182.1,-0.8196,-2.9185,0.0965,3.6278,354.8,3.3555,34284
 1973-06-01T17:00:00.000Z,1.28,-2.4,182.1,-1.4102,-3.399,0.9895,3.9294,366.1,3.7554,29265
 1973-06-01T18:00:00.000Z,1.28,-2.4,182.1,-0.0323,-3.5757,0.3455,4.0176,359,4.3347,30059
 1973-06-01T19:00:00.000Z,1.28,-2.4,182.2,3.3099,-1.222,-1.6055,4.2192,344.3,3.6201,75906
 1973-06-01T20:00:00.000Z,1.29,-2.4,182.2,3.0335,2.0868,-2.5398,4.5309,355,3.3493,48747
 1973-06-01T21:00:00.000Z,1.29,-2.4,182.2,3.5287,1.1792,-2.0934,4.443,345.5,3.5124,57114
 1973-06-01T22:00:00.000Z,1.29,-2.4,182.3,2.4376,0.494,-2.3677,3.7277,346.2,3.8314,58623
 1973-06-01T23:00:00.000Z,1.29,-2.4,182.3,0.1935,-2.6381,-0.7232,3.9152,352.8,4.2352,55372
 1973-06-02T00:00:00.000Z,1.29,-2.4,182.3,-0.7787,-3.6849,0.0491,3.8923,348.2,3.1869,41572
 1973-06-02T01:00:00.000Z,1.29,-2.4,182.4,-0.2965,-3.6499,0.9717,3.9448,343.9,3.7124,51657
 1973-06-02T02:00:00.000Z,1.29,-2.4,182.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1973-06-02T03:00:00.000Z,1.29,-2.4,182.4,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1973-06-02T04:00:00.000Z,1.29,-2.4,182.4,-1.6135,-3.6972,0.7866,4.1839,350.7,2.3174,35289
 1973-06-02T05:00:00.000Z,1.29,-2.4,182.5,-1.5054,-3.32,0.8528,3.8242,352.2,2.5826,41822
 1973-06-02T06:00:00.000Z,1.29,-2.4,182.5,-1.1444,-3.2727,0.5053,3.621,348.3,2.7123,48162
 1973-06-02T07:00:00.000Z,1.29,-2.4,182.5,-0.4794,-3.4664,-0.1075,3.6923,341,2.7833,51081
 1973-06-02T08:00:00.000Z,1.29,-2.4,182.6,-0.6393,-3.2892,-0.2476,3.6464,355,2.335,54323
 1973-06-02T09:00:00.000Z,1.29,-2.4,182.6,-0.0823,-3.184,-0.6143,3.394,344.4,2.2025,37549
 1973-06-02T10:00:00.000Z,1.29,-2.4,182.6,1.5909,-2.095,-1.0654,3.0496,339.5,2.7171,49395
 1973-06-02T11:00:00.000Z,1.29,-2.4,182.7,1.288,-2.1114,-0.5537,3.1282,335.4,3.1095,54415
 1973-06-02T12:00:00.000Z,1.29,-2.4,182.7,0.6831,-2.7999,-1.2804,3.2726,335.8,3.0827,46812
 1973-06-02T13:00:00.000Z,1.29,-2.4,182.7,-1.1969,-1.7836,1.5906,3.1793,347.4,2.9926,52624
 1973-06-02T14:00:00.000Z,1.29,-2.4,182.8,-1.4476,-1.9239,1.6441,3.0883,346,2.8317,47673
 1973-06-02T15:00:00.000Z,1.29,-2.4,182.8,-1.6437,-1.0194,1.1163,3.1901,349,2.8222,36545
 1973-06-02T16:00:00.000Z,1.29,-2.4,182.8,-2.1536,0.9961,1.2868,2.9525,349.6,3.2063,41929
 1973-06-02T17:00:00.000Z,1.29,-2.4,182.9,-2.5946,-1.2488,0.7662,3.1191,341.7,2.4869,43871
 1973-06-02T18:00:00.000Z,1.29,-2.4,182.9,-0.9227,-2.3177,1.1462,3.1135,338.3,2.8703,38330
 1973-06-02T19:00:00.000Z,1.29,-2.3,182.9,-1.61,-1.9687,1.3446,3.1857,340.3,3.1835,40381
 1973-06-02T20:00:00.000Z,1.29,-2.3,183,-1.2108,-2.2825,2.1135,3.5622,343.5,2.3052,26301
 1973-06-02T21:00:00.000Z,1.29,-2.3,183,-0.3625,-3.3199,1.7386,3.9031,345.6,2.7297,27286
 1973-06-02T22:00:00.000Z,1.29,-2.3,183,-0.577,-3.4315,0.6302,3.7053,328.9,2.9324,30697
 1973-06-02T23:00:00.000Z,1.29,-2.3,183.1,-0.6974,-3.6219,1.1895,3.8933,334.5,3.0503,26561
 1973-06-03T00:00:00.000Z,1.3,-2.3,183.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
 1973-06-03T01:00:00.000Z,1.3,-2.3,183.1,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,325,3.982,37307
 1973-06-03T02:00:00.000Z,1.3,-2.3,183.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,340.7,3.7649,31390
 1973-06-03T03:00:00.000Z,1.3,-2.3,183.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,332.4,4.0785,32403
 1973-06-03T04:00:00.000Z,1.3,-2.3,183.2,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,338.5,3.5678,24881
 1973-06-03T05:00:00.000Z,1.3,-2.3,183.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,336,4.0593,20551
 1973-06-03T06:00:00.000Z,1.3,-2.3,183.3,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31,-1.00E+31
