,EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,OMNI_LAT_deg,OMNI_LONG_deg,OMNI_BR_nT,OMNI_BT_nT,OMNI_BN_nT,OMNI_MAG_AVG_nT,OMNI_SPEED_kms,OMNI_DENSITY_Ncm3,OMNI_TEMP_DegK,EPOCH_yyyy-mm-ddThh:mm:ss.sssZ,PIONEER_DIST_Au,PIONEER_LAT_deg,PIONEER_LONG_deg,PIONEER_BR_nT,PIONEER_BT_nT,PIONEER_BN_nT,PIONEER_MAG_AVG_nT,PIONEER_SPEED_kms,PIONEER_DENSITY_Ncm3,PIONEER_TEMP_DegK,new_time,Time_offset_hours
356,1972-05-24 18:00:00+00:00,-1.5,168.0,-0.1,1.0,2.5,4.3,331.0,6.0,86957.0,1972-05-26 00:00:00+00:00,1.53,-3.8,166.3,-0.3834,4.4911,1.9375,4.9217,322.3,4.1156,24568.0,1972-05-24 18:00:00+00:00,30
357,1972-05-27 18:00:00+00:00,-1.2,170.9,-2.6,1.3,-5.8,6.9,401.0,4.7,170828.0,1972-05-29 00:00:00+00:00,1.56,-3.6,167.8,-0.7877,4.4283,2.0351,4.9831,302.5,2.0228,301661.0,1972-05-27 18:00:00+00:00,30
358,1972-05-27 19:00:00+00:00,-1.2,170.9,-0.4,1.3,-6.5,7.0,418.0,4.1,178799.0,1972-05-29 01:00:00+00:00,1.56,-3.6,167.8,-1.6640000000000001,4.0682,0.8683,4.6677,306.2,1.6781,251975.0,1972-05-27 19:00:00+00:00,30
359,1972-05-27 20:00:00+00:00,-1.1,170.9,-1.0,1.6,-6.4,7.1,423.0,4.3,171528.0,1972-05-29 02:00:00+00:00,1.56,-3.6,167.9,-2.1388,2.3201,2.9106,4.5471,306.2,2.2807,342400.0,1972-05-27 20:00:00+00:00,30
360,1972-05-29 10:00:00+00:00,-1.0,172.4,3.3,-2.4,0.2,5.5,539.0,3.8,186800.0,1972-05-30 16:00:00+00:00,1.58,-3.5,168.7,1.7253,-4.162,2.1287,5.204,440.0,1.3606,59658.0,1972-05-29 10:00:00+00:00,30
361,1972-05-29 11:00:00+00:00,-1.0,172.5,0.2,2.5,-0.3,4.1,573.0,3.6,208424.0,1972-05-30 17:00:00+00:00,1.58,-3.5,168.8,0.1902,-3.6466,1.9348,5.4368,469.9,2.0826,39511.0,1972-05-29 11:00:00+00:00,30
362,1972-05-29 13:00:00+00:00,-0.9,172.6,3.7,-0.8,-1.1,4.7,533.0,3.3,187241.0,1972-05-30 19:00:00+00:00,1.58,-3.5,168.7,1.1739,-4.1333,-1.2291,4.6757,495.3,2.1134,228502.0,1972-05-29 13:00:00+00:00,30
363,1972-05-29 15:00:00+00:00,-0.9,172.6,4.0,0.0,0.3,4.5,516.0,3.3,150436.0,1972-05-30 21:00:00+00:00,1.58,-3.5,168.8,-0.2191,-3.0121,1.0667,3.7383,481.0,2.2874,97550.0,1972-05-29 15:00:00+00:00,30
364,1972-05-29 16:00:00+00:00,-0.9,172.7,4.1,1.4,0.3,4.9,519.0,3.7,161763.0,1972-05-30 22:00:00+00:00,1.58,-3.5,168.8,-0.1142,-2.8232,-0.4786,3.603,528.4,1.2967,28828.0,1972-05-29 16:00:00+00:00,30
365,1972-05-29 17:00:00+00:00,-0.9,172.7,4.1,-0.1,0.4,4.8,510.0,3.4,148707.0,1972-05-30 23:00:00+00:00,1.58,-3.5,168.8,-1.0588,-1.7123,-0.3496,2.9258,520.3,2.0218,176730.0,1972-05-29 17:00:00+00:00,30
366,1972-05-29 18:00:00+00:00,-0.9,172.8,4.5,0.6,1.9,5.4,507.0,3.5,138409.0,1972-05-31 00:00:00+00:00,1.58,-3.5,168.9,0.4398,-2.1568,0.7223,2.6491,491.1,1.7108,180007.0,1972-05-29 18:00:00+00:00,30
367,1972-05-29 19:00:00+00:00,-0.9,172.8,4.4,1.5,0.4,5.0,505.0,3.3,141261.0,1972-05-31 01:00:00+00:00,1.58,-3.5,168.9,1.2394,-1.9106,0.7563,2.6052,555.2,0.2564,56506.0,1972-05-29 19:00:00+00:00,30
368,1972-05-29 21:00:00+00:00,-0.9,172.9,3.6,-0.4,-0.1,4.2,488.0,2.6,119870.0,1972-05-31 03:00:00+00:00,1.58,-3.5,169.0,0.6285,-0.6851,-0.4577,1.6866,551.3,0.2796,38256.0,1972-05-29 21:00:00+00:00,30
369,1972-05-29 23:00:00+00:00,-0.9,173.0,3.9,-0.5,-2.0,5.1,487.0,3.1,121822.0,1972-05-31 05:00:00+00:00,1.58,-3.5,169.0,-0.733,-1.5551,-0.6123,2.271,519.4,1.4373,124606.0,1972-05-29 23:00:00+00:00,30
370,1972-05-30 00:00:00+00:00,-0.9,173.0,3.7,-0.6,-1.0,4.6,480.0,2.8,131151.0,1972-05-31 06:00:00+00:00,1.58,-3.5,169.0,0.7342,-1.7341,0.5155,2.2159999999999997,511.8,1.2743,56308.0,1972-05-30 00:00:00+00:00,30
371,1972-05-30 01:00:00+00:00,-0.9,173.0,3.5,-0.2,-1.5,4.4,485.0,2.6,122104.0,1972-05-31 07:00:00+00:00,1.58,-3.5,169.0,0.6232,-1.0445,1.9259,2.4752,543.8,0.1726,35866.0,1972-05-30 01:00:00+00:00,30
372,1972-05-30 04:00:00+00:00,-0.9,173.2,3.0,-3.5,-0.6,5.0,478.0,3.8,110653.0,1972-05-31 10:00:00+00:00,1.58,-3.4,169.1,-1.406,-1.3863,1.4648,2.4762,504.1,1.25,71361.0,1972-05-30 04:00:00+00:00,30
