EPOCH_TIME_yyyy-mm-ddThh:mm:ss.sssZ,HELIOGRAPHIC_LATITUDE_deg,HELIOGRAPHIC_LONGITUDE_deg,BULK_FLOW_SPEED_km/s,ION_DENSITY_N/cm3
 2019-09-24T22:00:00.000Z,7,284.5,451,9.8
 2019-09-24T23:00:00.000Z,7,284.5,499,4.8
 2019-09-25T00:00:00.000Z,7,284.5,497,4.1
 2019-09-25T01:00:00.000Z,7,284.6,496,4.4
 2019-09-25T02:00:00.000Z,7,284.6,488,4.8
 2019-09-25T03:00:00.000Z,7,284.7,481,3.9
 2019-09-25T04:00:00.000Z,7,284.7,482,4.3
 2019-09-25T05:00:00.000Z,7,284.7,492,4.3
 2019-09-25T06:00:00.000Z,7,284.8,475,4.2
 2019-09-25T07:00:00.000Z,7,284.8,468,4
 2019-09-25T08:00:00.000Z,7,284.9,465,3.5
 2019-09-25T09:00:00.000Z,7,284.9,463,3.7
 2019-09-25T10:00:00.000Z,7,285,455,3.8
 2019-09-25T11:00:00.000Z,7,285,442,3.5
 2019-09-25T12:00:00.000Z,7,285,428,3.6
 2019-09-25T13:00:00.000Z,7,285.1,435,4.3
 2019-09-25T14:00:00.000Z,7,285.1,422,5.1
 2019-09-25T15:00:00.000Z,7,285.2,415,5.8
 2019-09-25T16:00:00.000Z,7,285.2,398,6.7
 2019-09-25T17:00:00.000Z,7,285.2,399,6.4
 2019-09-25T18:00:00.000Z,7,285.3,395,6.3
 2019-09-25T19:00:00.000Z,7,285.3,391,6.2
 2019-09-25T20:00:00.000Z,7,285.4,385,5.9
 2019-09-25T21:00:00.000Z,7,285.4,384,6.2
 2019-09-25T22:00:00.000Z,7,285.4,384,6.3
 2019-09-25T23:00:00.000Z,7,285.5,380,6.5
 2019-09-26T00:00:00.000Z,7,285.5,387,5.7
 2019-09-26T01:00:00.000Z,7,285.6,379,5.2
 2019-09-26T02:00:00.000Z,7,285.6,373,5.2
 2019-09-26T03:00:00.000Z,7,285.7,386,5.6
 2019-09-26T04:00:00.000Z,7,285.7,384,5.4
 2019-09-26T05:00:00.000Z,7,285.7,391,4.6
 2019-09-26T06:00:00.000Z,7,285.8,395,5.3
 2019-09-26T07:00:00.000Z,7,285.8,392,4.2
 2019-09-26T08:00:00.000Z,7,285.9,391,3.9
 2019-09-26T09:00:00.000Z,7,285.9,386,3.5
 2019-09-26T10:00:00.000Z,7,285.9,390,3.7
 2019-09-26T11:00:00.000Z,7,286,391,3.7
 2019-09-26T12:00:00.000Z,7,286,387,3.7
 2019-09-26T13:00:00.000Z,7,286.1,383,3.6
 2019-09-26T14:00:00.000Z,7,286.1,386,3.7
 2019-09-26T15:00:00.000Z,7,286.1,384,3.6
 2019-09-26T16:00:00.000Z,7,286.2,382,3.3
 2019-09-26T17:00:00.000Z,7,286.2,379,3.4
 2019-09-26T18:00:00.000Z,7,286.3,369,3.9
 2019-09-26T19:00:00.000Z,7,286.3,367,4.3
 2019-09-26T20:00:00.000Z,7,286.4,360,4.6
 2019-09-26T21:00:00.000Z,7,286.4,355,5
 2019-09-26T22:00:00.000Z,7,286.4,353,5
 2019-09-26T23:00:00.000Z,7,286.5,351,5.4
 2019-09-27T00:00:00.000Z,7,286.5,348,5.6
 2019-09-27T01:00:00.000Z,7,286.6,345,5.8
 2019-09-27T02:00:00.000Z,7,286.6,343,5.5
 2019-09-27T03:00:00.000Z,6.9,286.6,342,5.4
 2019-09-27T04:00:00.000Z,6.9,286.7,341,5.5
 2019-09-27T05:00:00.000Z,6.9,286.7,341,5.7
 2019-09-27T06:00:00.000Z,6.9,286.8,357,10.9
 2019-09-27T07:00:00.000Z,6.9,286.8,366,17.7
 2019-09-27T08:00:00.000Z,6.9,286.8,366,19.1
 2019-09-27T09:00:00.000Z,6.9,286.9,362,20
 2019-09-27T10:00:00.000Z,6.9,286.9,371,30.6
 2019-09-27T11:00:00.000Z,6.9,287,370,35
 2019-09-27T12:00:00.000Z,6.9,287,414,14.3
 2019-09-27T13:00:00.000Z,6.9,287.1,484,9.3
 2019-09-27T14:00:00.000Z,6.9,287.1,554,7.8
 2019-09-27T15:00:00.000Z,6.9,287.1,587,8.8
 2019-09-27T16:00:00.000Z,6.9,287.2,580,8.7
 2019-09-27T17:00:00.000Z,6.9,287.2,605,7.8
 2019-09-27T18:00:00.000Z,6.9,287.3,594,6.9
 2019-09-27T19:00:00.000Z,6.9,287.3,601,7.3
 2019-09-27T20:00:00.000Z,6.9,287.3,610,6.3
 2019-09-27T21:00:00.000Z,6.9,287.4,666,4.5
 2019-09-27T22:00:00.000Z,6.9,287.4,678,4.8
 2019-09-27T23:00:00.000Z,6.9,287.5,691,3.2
 2019-09-28T00:00:00.000Z,6.9,287.5,695,3.1
 2019-09-28T01:00:00.000Z,6.9,287.5,676,3.1
 2019-09-28T02:00:00.000Z,6.9,287.6,655,3.2
 2019-09-28T03:00:00.000Z,6.9,287.6,662,3
 2019-09-28T04:00:00.000Z,6.9,287.7,642,2.8
 2019-09-28T05:00:00.000Z,6.9,287.7,638,2.6
 2019-09-28T06:00:00.000Z,6.9,287.7,661,3
 2019-09-28T07:00:00.000Z,6.9,287.8,633,2.7
 2019-09-28T08:00:00.000Z,6.9,287.8,640,3.3
 2019-09-28T09:00:00.000Z,6.9,287.9,662,3.3
 2019-09-28T10:00:00.000Z,6.9,287.9,647,3.4
 2019-09-28T11:00:00.000Z,6.9,288,640,3
 2019-09-28T12:00:00.000Z,6.9,288,624,2.6
 2019-09-28T13:00:00.000Z,6.9,288,625,2.5
 2019-09-28T14:00:00.000Z,6.9,288.1,658,2.6
 2019-09-28T15:00:00.000Z,6.9,288.1,653,2.5
 2019-09-28T16:00:00.000Z,6.9,288.2,653,2.5
 2019-09-28T17:00:00.000Z,6.9,288.2,662,2.4
 2019-09-28T18:00:00.000Z,6.9,288.2,651,2.4
 2019-09-28T19:00:00.000Z,6.9,288.3,630,2.3
 2019-09-28T20:00:00.000Z,6.9,288.3,641,2.3
 2019-09-28T21:00:00.000Z,6.9,288.4,642,2.1
 2019-09-28T22:00:00.000Z,6.9,288.4,634,2.2
 2019-09-28T23:00:00.000Z,6.9,288.4,622,2.2
 2019-09-29T00:00:00.000Z,6.9,288.5,584,2.5
 2019-09-29T01:00:00.000Z,6.9,288.5,588,2.2
 2019-09-29T02:00:00.000Z,6.9,288.6,580,2.4
 2019-09-29T03:00:00.000Z,6.9,288.6,567,2.7
 2019-09-29T04:00:00.000Z,6.9,288.7,560,2.9
 2019-09-29T05:00:00.000Z,6.9,288.7,561,2.9
 2019-09-29T06:00:00.000Z,6.9,288.7,539,2.4
 2019-09-29T07:00:00.000Z,6.9,288.8,545,3
 2019-09-29T08:00:00.000Z,6.9,288.8,546,3.3
 2019-09-29T09:00:00.000Z,6.9,288.9,519,2.1
 2019-09-29T10:00:00.000Z,6.9,288.9,522,2.4
 2019-09-29T11:00:00.000Z,6.9,288.9,526,2.6
 2019-09-29T12:00:00.000Z,6.9,289,526,2.5
 2019-09-29T13:00:00.000Z,6.9,289,513,2.3
 2019-09-29T14:00:00.000Z,6.9,289.1,511,2.8
 2019-09-29T15:00:00.000Z,6.9,289.1,508,2.7
 2019-09-29T16:00:00.000Z,6.9,289.1,514,3.2
 2019-09-29T17:00:00.000Z,6.9,289.2,516,3.7
 2019-09-29T18:00:00.000Z,6.8,289.2,519,3.8
 2019-09-29T19:00:00.000Z,6.8,289.3,496,2.7
 2019-09-29T20:00:00.000Z,6.8,289.3,488,2.9
 2019-09-29T21:00:00.000Z,6.8,289.4,492,3.1
 2019-09-29T22:00:00.000Z,6.8,289.4,477,3
 2019-09-29T23:00:00.000Z,6.8,289.4,482,3.1
 2019-09-30T00:00:00.000Z,6.8,289.5,473,2.9
 2019-09-30T01:00:00.000Z,6.8,289.5,468,2.8
 2019-09-30T02:00:00.000Z,6.8,289.6,476,3.5
 2019-09-30T03:00:00.000Z,6.8,289.6,456,2.7
 2019-09-30T04:00:00.000Z,6.8,289.6,462,2.6
 2019-09-30T05:00:00.000Z,6.8,289.7,456,2.5
 2019-09-30T06:00:00.000Z,6.8,289.7,472,3.3
 2019-09-30T07:00:00.000Z,6.8,289.8,472,3.7
 2019-09-30T08:00:00.000Z,6.8,289.8,460,3.1
 2019-09-30T09:00:00.000Z,6.8,289.8,453,2.6
 2019-09-30T10:00:00.000Z,6.8,289.9,461,2.7
 2019-09-30T11:00:00.000Z,6.8,289.9,457,3
 2019-09-30T12:00:00.000Z,6.8,290,449,3.1
 2019-09-30T13:00:00.000Z,6.8,290,439,3.3
 2019-09-30T14:00:00.000Z,6.8,290.1,450,4.5
 2019-09-30T15:00:00.000Z,6.8,290.1,436,3.3
 2019-09-30T16:00:00.000Z,6.8,290.1,437,3.6
 2019-09-30T17:00:00.000Z,6.8,290.2,446,3.9
 2019-09-30T18:00:00.000Z,6.8,290.2,459,7
 2019-09-30T19:00:00.000Z,6.8,290.3,453,7.3
 2019-09-30T20:00:00.000Z,6.8,290.3,444,7.6
 2019-09-30T21:00:00.000Z,6.8,290.3,442,7.1
 2019-09-30T22:00:00.000Z,6.8,290.4,437,6.1
 2019-09-30T23:00:00.000Z,6.8,290.4,428,4.4
 2019-10-01T00:00:00.000Z,6.8,290.5,470,5.5
 2019-10-01T01:00:00.000Z,6.8,290.5,474,4.6
 2019-10-01T02:00:00.000Z,6.8,290.5,465,4
 2019-10-01T03:00:00.000Z,6.8,290.6,461,3.5
 2019-10-01T04:00:00.000Z,6.8,290.6,477,4
 2019-10-01T05:00:00.000Z,6.8,290.7,492,3.8
 2019-10-01T06:00:00.000Z,6.8,290.7,482,3.6
 2019-10-01T07:00:00.000Z,6.8,290.8,474,3.5
 2019-10-01T08:00:00.000Z,6.8,290.8,483,3.1
 2019-10-01T09:00:00.000Z,6.8,290.8,480,2.2
 2019-10-01T10:00:00.000Z,6.8,290.9,474,2.2
 2019-10-01T11:00:00.000Z,6.8,290.9,472,2
 2019-10-01T12:00:00.000Z,6.8,291,470,1.8
 2019-10-01T13:00:00.000Z,6.8,291,469,1.8
 2019-10-01T14:00:00.000Z,6.8,291,482,1.9
 2019-10-01T15:00:00.000Z,6.8,291.1,497,1.5
 2019-10-01T16:00:00.000Z,6.8,291.1,495,1.4
 2019-10-01T17:00:00.000Z,6.8,291.2,489,1.6
 2019-10-01T18:00:00.000Z,6.8,291.2,488,1.8
 2019-10-01T19:00:00.000Z,6.8,291.2,490,2.5
 2019-10-01T20:00:00.000Z,6.8,291.3,466,2.1
 2019-10-01T21:00:00.000Z,6.8,291.3,473,2.1
 2019-10-01T22:00:00.000Z,6.8,291.4,488,2.7
 2019-10-01T23:00:00.000Z,6.8,291.4,490,3
